"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","417","TX-2.1 Switch to Business identity and land on Home screen","Transactions","2026-09-01","passed","2026-09-01","","Business identity","",""
"","292","TX-1.6 Verify transaction list is displayed","Transactions","2026-08-20","passed","2026-08-20","","","",""
"","13748","PD-1.2 Navigate More → Settings → Personal Details","Personal Details — read-only verification (TC1535-1546)","2026-09-12","passed","2026-09-12","","","",""
"","209214","Home search returns Carlos Cat for query ""cat""","Home Search - Individual","2026-09-04","passed","2026-09-04","","","",""
"","","""before all"" hook for Price Alerts (iOS/Android)","","2026-09-17","unknown","","","","",""
"","12529","AB-USD-1.2 Tap New Transfer / Add button","Add Beneficiary - Another person (USD) - step by step","2026-08-19","passed","2026-08-19","","","",""
"","429","WL-1.2 Wait for Home","Watchlist (iOS/Android)","2026-09-05","passed","2026-09-05","","","",""
"","13770","SSP-1.1 Open Add Funds from home","Add Funds – Salary, Stipend or Pension","2026-09-04","passed","2026-09-04","","","",""
"","23187","PT-1.1 Open portfolio page from Invest (iOS)","Portfolio (iOS/Android)","2026-09-17","passed","2026-09-17","","","",""
"","16015","AB-USD-1.2 Tap New Transfer / Add button","Add Beneficiary - Another person (USD) - step by step","2026-09-04","passed","2026-09-04","","","",""
"","28021","MPP-1.9 Verify included benefits displayed","My Price Plan","2026-08-19","broken","2026-08-19","","","",""
"","14911","ABC-1.9 Freeze the card","Business Cards - Assign Physical card and lifecycle","2026-06-26","broken","2026-06-26","","","",""
"","3446","BCAS-1.2 Tap Add Card","Business Cards - Admin Self-Assign Card Blocked","2026-08-06","passed","2026-08-06","","","",""
"","550","TX-1.5 Verify Transactions header is displayed","Transactions","2026-09-04","passed","2026-09-04","","","",""
"","","""before all"" hook for Business Cards - Create and Terminate Own Virtual Card","","2026-07-31","unknown","","","","",""
"","6964","BCT-2.10 Freeze the virtual card (required before termination)","Business Cards - Create and Terminate Own Virtual Card","2026-09-02","passed","2026-09-02","","","",""
"","231","TX-2.5 Verify Transactions header is displayed","Transactions","2026-08-20","passed","2026-08-20","","Business identity","",""
"","","""before all"" hook for Portfolio (iOS)","","2026-04-23","unknown","","","","",""
"","1","BT-SEPA-1.6 Review and slide to submit SEPA payment (iOS)","Bank Transfer - Individual - SEPA","2026-09-05","skipped","2026-09-05","","","",""
"","","""before all"" hook for Card freeze/unfreeze - Joint account","","2026-09-17","unknown","","","","",""
"","434","BCCL-2.4 Verify ""User card limit reached"" for physical cards (TC1747)","Business Cards - Card Limit Reached (TC1745/TC1747)","2026-09-03","passed","2026-09-03","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-08-17","unknown","","","","",""
"","","""before all"" hook for Watchlist (iOS)","","2026-04-23","unknown","","","","",""
"","1140","HS-1.3 Verify action buttons","Home Screen - Individual","2026-09-17","passed","2026-09-17","","","",""
"","17784","BCW-1.9 Enter wallet name ""AutoWallet_201219""","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-08-04","broken","2026-08-04","","","",""
"","7607","BCCL-2.1 Go back to Manage Cards","Business Cards - Card Limit Reached (TC1745/TC1747)","2026-08-05","broken","2026-08-05","","","",""
"","123669","HS-SA-1.1 Login and land on Home screen","Home Screen - Spend Analytics","2026-08-19","passed","2026-08-19","","","",""
"","3582","ABC-1.6 Order default card design","Business Cards - Assign Physical card and lifecycle","2026-06-26","passed","2026-06-26","","","",""
"","262","TX-2.6 Verify transaction list is displayed","Transactions","2026-09-01","passed","2026-09-01","","Business identity","",""
"","8780","DS-1.3 Open Invest, Discover and verify Cash Funds screen","Cash Funds (Mobile)","2026-09-05","passed","2026-09-05","","","",""
"","","""before all"" hook for Business Cards - Admin Self-Assign Card Blocked","","2026-08-05","unknown","","","","",""
"","","""before all"" hook for Home Search - Individual","","2026-09-16","unknown","","","","",""
"","","""before all"" hook for Add Funds - Bank Transfer - Wallet Manager","","2026-09-02","unknown","","","","",""
"","","""before all"" hook for Orders (iOS)","","2026-04-24","unknown","","","","",""
"","","""before all"" hook for Portfolio (iOS/Android)","","2026-08-25","unknown","","","","",""
"","39","SA-1.3 Switch from Individual to Joint (iOS)","Home Account Switch","2026-09-05","skipped","2026-09-05","","","",""
"","","""before all"" hook for Portfolio (iOS/Android)","","2026-09-17","unknown","","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-09-05","unknown","","","","",""
"","392","TX-1.7 Verify transactions are grouped by date","Transactions","2026-08-20","passed","2026-08-20","","","",""
"","4777","BCT-2.8 Close success sheet and return to Manage Cards","Business Cards - Create and Terminate Own Virtual Card","2026-09-02","passed","2026-09-02","","","",""
"","70815","Login flow -> Home Screen Verification","Matrix - Smoke","2026-05-28","passed","2026-05-28","","","",""
"","469","HS-1.5 Verify notification banner","Home Screen - Individual","2026-09-17","passed","2026-09-17","","","",""
"","","""before all"" hook for Business Cards - Admin Self-Assign Card Blocked","","2026-08-06","unknown","","","","",""
"","32556","FX-1.6 [Android] EUR → CHF: to-amount recalculates when destination wallet changes","FX Exchange","2026-08-13","passed","2026-08-13","","","",""
"","18817","O-1.3 Enter personal details","Onboarding - account creation","2026-09-05","passed","2026-09-05","","","",""
"","17843","BCW-1.8 Tap Add New Wallet","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-09-02","broken","2026-09-02","","","",""
"","13750","AF-1.1 Open Add Funds from Home","Add Funds","2026-09-17","passed","2026-09-17","","","",""
"","13088","AFBT-2.2 Open Add Funds","Add Funds - Bank Transfer - Wallet Manager","2026-08-25","passed","2026-08-25","","","",""
"","471","PD-1.1 Wait for Home","Personal Details — read-only verification (TC1535-1546)","2026-09-12","passed","2026-09-12","","","",""
"","109840","create price alert (BMW)","Price Alerts (iOS/Android)","2026-08-13","passed","2026-08-13","","","",""
"","18840","CARD-1.1 Verify card management actions are displayed for an existing card","Card Management - Joint account","2026-09-03","passed","2026-09-03","","","",""
"","4574","AFBT-2.1 Open Home screen","Add Funds - Bank Transfer - Wallet Manager","2026-08-19","passed","2026-08-19","","","",""
"","","""before all"" hook for Business Cards - Freeze/UnFreeze Other User Virtual Card","","2026-07-30","unknown","","","","",""
"","16182","AB-USD-1.2 Tap New Transfer / Add button","Add Beneficiary - Another person (USD) - step by step","2026-09-04","passed","2026-09-04","","","",""
"","","""before all"" hook for Personal Details — read-only verification (TC1535-1546)","","2026-09-09","unknown","","","","",""
"","23377","SSP-1.2 Select Salary, Stipend or Pension tile","Add Funds – Salary, Stipend or Pension","2026-08-19","broken","2026-08-19","","","",""
"","145","CB-1.7 Review Payment button is present","Cross-Border Payment - SWIFT (Android)","2026-08-11","passed","2026-08-11","","","",""
"","2504","PD-1.9 Edit last name (TC1541)","Personal Details — read-only verification (TC1535-1546)","2026-09-12","passed","2026-09-12","","","",""
"","","""before all"" hook for FX Exchange","","2026-08-12","unknown","","","","",""
"","17482","BCW-1.10 Enter wallet name ""AutoWallet_578948""","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-09-02","broken","2026-09-02","","","",""
"","50213","adds instrument to watchlist (from existing list)","Watchlist (iOS/Android)","2026-09-04","passed","2026-09-04","","","",""
"","220243","Create card -> success","Virtual card creation - Individual","2026-03-12","passed","2026-03-12","","","",""
"","5479","BCT-2.10 Freeze the virtual card (required before termination)","Business Cards - Create and Terminate Own Virtual Card","2026-08-03","passed","2026-08-03","","","",""
"","44","VOP-2.4 VOP close button is present","VOP - Beneficiary Creation (Android)","2026-08-10","passed","2026-08-10","","","",""
"","1","BT-SEPA-1.4 Return Home and verify negative amount (Android)","Bank Transfer - Individual - SEPA","2026-09-05","skipped","2026-09-05","","","",""
"","37950","HS-1.1 Verify account header","Home Screen - Individual","2026-09-17","passed","2026-09-17","","","",""
"","50","VOP-2.4 VOP close button is present","VOP - Beneficiary Creation (Android)","2026-08-10","passed","2026-08-10","","","",""
"","835","BCR-3.2 Verify Manage Cards screen is displayed","Business Cards - Relink Card to Existing Wallet","2026-09-02","passed","2026-09-02","","","",""
"","","""before all"" hook for Portfolio (iOS)","","2026-04-23","unknown","","","","",""
"","14","3DS2-1.5 Verify 3DS2 challenge screen loads","3DS2 Authentication","2026-07-02","skipped","2026-07-02","","","",""
"","103038","HM-STORY-1.1 Login and land on Home screen","Home Screen - Storyly widget","2026-09-04","passed","2026-09-04","","","",""
"","","Send SWIFT by slide (11)","Bank Transfer - Individual - SWIFT","2026-09-04","unknown","","","","",""
"","7385","AB-USD-1.1 Open Pay tab","Add Beneficiary - Another person (USD) - step by step","2026-08-19","passed","2026-08-19","","","",""
"","662","ABC-1.10 Verify physical card appears as Pending in Manage Cards","Business Cards - Assign Physical card","2026-09-03","passed","2026-09-03","","","",""
"","183779","Create card -> success","Physical card creation - Individual","2026-04-30","broken","2026-04-30","","","",""
"","97739","AB-USD-1.11 Confirm OTP and verify beneficiary created successfully","Add Beneficiary - Another person (USD) - step by step","2026-09-04","broken","2026-09-04","","","",""
"","34353","FX-1.1 Exchange EUR to USD and verify on Home","FX Exchange","2026-09-17","passed","2026-09-17","","","",""
"","22650","BCW-1.9 Verify New Wallet form is displayed","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-09-02","broken","2026-09-02","","","",""
"","1041","BCNR-1.2 Tap Add Card","Business Cards - No-Rights User Add Card Blocked","2026-09-03","passed","2026-09-03","","","",""
"","5665","BCW-1.6 Open Select Wallet from Spend From","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-09-02","passed","2026-09-02","","","",""
"","26","BT-SWIFT-1.6 Review and slide to submit SWIFT payment (iOS)","Bank Transfer - Individual - SWIFT","2026-09-05","skipped","2026-09-05","","","",""
"","133120","Home search returns Carlos Cat for query ""cat""","Home Search - Individual","2026-08-13","passed","2026-08-13","","","",""
"","39950","BT-SEPA-1.1 Prepare the existing Individual transfer context","Bank Transfer - Individual - SEPA","2026-09-05","passed","2026-09-05","","","",""
"","","""before all"" hook for Orders (iOS/Android)","","2026-05-26","unknown","","","","",""
"","","""before all"" hook for Bank Transfer - SEPA Individual","","2026-09-17","unknown","","","","",""
"","7505","BCAS-1.3 Verify admin self-assign blocked popup appears","Business Cards - Admin Self-Assign Card Blocked","2026-08-05","broken","2026-08-05","","","",""
"","140181","Send P2P by slide (11 EUR)","Bank Transfer - Individual","2026-08-17","broken","2026-08-17","","","",""
"","29864","HAS-1.1 Switch between available account types","Home Account Switch","2026-09-17","passed","2026-09-17","","","",""
"","93513","opens Cash Funds from Invest -> Discover","Cash Funds (Mobile)","2026-08-17","passed","2026-08-17","","","",""
"","","""before all"" hook for Business Cards - Freeze/UnFreeze Other User Virtual Card","","2026-08-03","unknown","","","","",""
"","","""before all"" hook for Personal Details — read-only verification (TC1535-1546)","","2026-09-10","unknown","","","","",""
"","1891","CARD-1.6 Verify physical card is primary","Card Management - Joint account","2026-09-03","passed","2026-09-03","","","",""
"","","""before all"" hook for Orders Regression (iOS/Android)","","2026-09-01","unknown","","","","",""
"","","""before all"" hook for Bank Transfer - SWIFT Individual","","2026-09-16","unknown","","","","",""
"","32214","MPP-1.3 Select Price Plan option","My Price Plan","2026-08-19","broken","2026-08-19","","","",""
"","32153","AUTH-1.1 Incorrect passcode — error message is shown","Authentication - Security","2026-09-04","passed","2026-09-04","","","",""
"","","""before all"" hook for Cash Funds (Mobile)","","2026-09-05","unknown","","","","",""
"","3493","BCT-2.3 Tap Assign Card button","Business Cards - Create and Terminate Own Virtual Card","2026-08-03","passed","2026-08-03","","","",""
"","14093","HS-SA-1.2 Spend Analytics section is visible","Home Screen - Spend Analytics","2026-08-19","passed","2026-08-19","","","",""
"","8154","AB-USD-1.7 Enter beneficiary name","Add Beneficiary - Another person (USD) - step by step","2026-09-04","passed","2026-09-04","","","",""
"","144785","Send SEPA by slide (11 EUR)","Bank Transfer - Individual - SEPA","2026-04-05","passed","2026-04-05","","","",""
"","928","MPP-1.6 Verify plan fee displayed","My Price Plan","2026-09-04","passed","2026-09-04","","","",""
"","874","DS-1.1 Select Individual account","Cash Funds (Mobile)","2026-09-05","passed","2026-09-05","","","",""
"","2634","SSP-1.5 Verify instruction screen with IBAN, BIC and Bank Name","Add Funds – Salary, Stipend or Pension","2026-07-24","passed","2026-07-24","","","",""
